id,premium,name,department,has_test,response_letter_required,area,salary,salary_range,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,accept_labor_contract,civil_law_contracts,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding,salary_from,salary_to,salary_currency,salary_avg,experience_id,experience_name,experience_level,published_date,published_month,employer_name,employer_id,area_name,area_id
129617405,False,Системный аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': 250000, 'currency': 'RUR', 'gross': True}","{'from': 200000, 'to': 250000, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'проспект Мира', 'building': '102с31', 'lat': 55.80059277851835, 'lng': 37.63948485648314, 'description': None, 'raw': 'Москва, проспект Мира, 102с31', 'metro': {'station_name': 'Алексеевская', 'line_name': 'Калужско-Рижская', 'station_id': '6.8', 'line_id': '6', 'lat': 55.807794, 'lng': 37.638699}, 'metro_stations': [{'station_name': 'Алексеевская', 'line_name': 'Калужско-Рижская', 'station_id': '6.8', 'line_id': '6', 'lat': 55.807794, 'lng': 37.638699}], 'id': '3975226'}",,,2026-01-22 19:20:06+03:00,2026-01-22T19:20:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129617405,,False,,https://api.hh.ru/vacancies/129617405?host=hh.ru,https://hh.ru/vacancy/129617405,[],"{'id': '4744797', 'name': 'Hello, Doc!', 'url': 'https://api.hh.ru/employers/4744797', 'alternate_url': 'https://hh.ru/employer/4744797', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3450604.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3450605.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3450606.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4744797', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы системным <highlighttext>аналитиком</highlighttext> от 3 лет (желательно в мобильных/веб-проектах). Понимание REST API, опыт проектирования спецификаций (Swagger/OpenAPI). ', 'responsibility': 'Формирование отчётности из SQL. Сопровождение текущих интеграций (<highlighttext>аналитика</highlighttext> логов, проблем). Проведение интервью с заказчиками (PM/PO), совместно с бизнес-<highlighttext>аналитиком</highlighttext>.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'OTHER', 'name': 'Другое'}]","[{'id': 'OTHER', 'name': 'Другое'}]",False,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}, {'id': 'INDIVIDUAL_ENTREPRENEUR', 'name': 'с\xa0ИП'}]",False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,200000.0,250000.0,RUR,225000.0,between3And6,От 3 до 6 лет,Senior,2026-01-22,2026-01,"Hello, Doc!",4744797,Москва,1
129601802,False,Системный аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 220000, 'to': 350000, 'currency': 'RUR', 'gross': True}","{'from': 220000, 'to': 350000, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': None, 'building': None, 'lat': 59.938955, 'lng': 30.315644, 'description': None, 'raw': 'Санкт-Петербург', 'metro': None, 'metro_stations': [], 'id': '13074446'}",,,2026-01-19 14:41:06+03:00,2026-01-19T14:41:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129601802,,False,,https://api.hh.ru/vacancies/129601802?host=hh.ru,https://hh.ru/vacancy/129601802,[],"{'id': '6025317', 'name': 'Мебельный Завод Александра Невского', 'url': 'https://api.hh.ru/employers/6025317', 'alternate_url': 'https://hh.ru/employer/6025317', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/4197651.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/4197652.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/4197653.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6025317', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы системным <highlighttext>аналитиком</highlighttext> от 1–3 лет, также рассматриваем выпускников онлайн-школ без опыта. - SQL (написание запросов, понимание структуры...', 'responsibility': 'Сбор, анализ и формализация бизнес и системных требований. - Взаимодействие с заказчиками и внутренними стейкхолдерами. - Подготовка проектной и аналитической документации. - '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,220000.0,350000.0,RUR,285000.0,between1And3,От 1 года до 3 лет,Middle,2026-01-19,2026-01,Мебельный Завод Александра Невского,6025317,Москва,1
129138391,False,Аналитик данных клинических исследований,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 130000, 'currency': 'RUR', 'gross': False}","{'from': None, 'to': 130000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}",,,,2025-12-29 10:39:39+03:00,2025-12-29T10:39:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129138391,,False,,https://api.hh.ru/vacancies/129138391?host=hh.ru,https://hh.ru/vacancy/129138391,[],"{'id': '30954', 'name': 'Synergy Research Group', 'url': 'https://api.hh.ru/employers/30954', 'alternate_url': 'https://hh.ru/employer/30954', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1396932.png', '90': 'https://img.hhcdn.ru/employer-logo/7207503.png', '240': 'https://img.hhcdn.ru/employer-logo/7207504.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=30954', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенные навыки настройки/программирования EDC-систем; Python или R обязательно; SQL, <highlighttext>BI</highlighttext>-инструменты желательно. Владение английским языком на уровне не...', 'responsibility': 'Финальному даталоку. Передачам данных спонсору. Completeness. Consistency. Readiness for analysis. <highlighttext>Data</highlighttext> Validation Plan. <highlighttext>Data</highlighttext> Review Plan. Логов проверок и выявленных...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,130000.0,RUR,130000.0,between1And3,От 1 года до 3 лет,Middle,2025-12-29,2025-12,Synergy Research Group,30954,Москва,1
129529828,False,Бизнес-аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 300000, 'to': 357000, 'currency': 'RUR', 'gross': True}","{'from': 300000, 'to': 357000, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}",,,,2026-01-16 16:13:50+03:00,2026-01-16T16:13:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129529828,,False,,https://api.hh.ru/vacancies/129529828?host=hh.ru,https://hh.ru/vacancy/129529828,[],"{'id': '4623486', 'name': 'ГК Орбита', 'url': 'https://api.hh.ru/employers/4623486', 'alternate_url': 'https://hh.ru/employer/4623486', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1403186.png', '90': 'https://img.hhcdn.ru/employer-logo/7232416.png', '240': 'https://img.hhcdn.ru/employer-logo/7232417.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4623486', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование (экономика; финансы; прикладная информатика и вычислительная техника; информационные системы и технологии). Опыт работы в кредитных организациях (кредитование крупных...', 'responsibility': 'Сопровождение команды ИТ в части приемки и <highlighttext>аналитики</highlighttext> бизнес-требований. Подготовка кейсов для проведения бизнес-тестирования по разрабатываемому функционалу. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '150', 'name': 'Бизнес-аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,300000.0,357000.0,RUR,328500.0,between3And6,От 3 до 6 лет,Senior,2026-01-16,2026-01,ГК Орбита,4623486,Москва,1
129631243,False,Системный аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 120000, 'to': 140000, 'currency': 'RUR', 'gross': False}","{'from': 120000, 'to': 140000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '2-я Звенигородская улица', 'building': '13с43', 'lat': 55.762409, 'lng': 37.551959, 'description': None, 'raw': 'Москва, 2-я Звенигородская улица, 13с43', 'metro': None, 'metro_stations': [], 'id': '3536140'}",,,2026-01-20 09:21:48+03:00,2026-01-20T09:21:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129631243,,False,,https://api.hh.ru/vacancies/129631243?host=hh.ru,https://hh.ru/vacancy/129631243,[],"{'id': '2700550', 'name': 'KONNEKTU', 'url': 'https://api.hh.ru/employers/2700550', 'alternate_url': 'https://hh.ru/employer/2700550', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/2635368.png', '90': 'https://img.hhcdn.ru/employer-logo-round/2635369.png', '240': 'https://img.hhcdn.ru/employer-logo-round/2635370.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2700550', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опытом работы в системном анализе, проектировании или разработке информационных систем. Пониманием методологий разработки (Agile, Scrum, Waterfall и др.). ', 'responsibility': 'Анализ бизнес-требований и их перевод в технические задания. Написание постановок задач для разработчиков. Разработка и документирование функциональных спецификаций, требований...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,120000.0,140000.0,RUR,130000.0,between1And3,От 1 года до 3 лет,Middle,2026-01-20,2026-01,KONNEKTU,2700550,Москва,1
129426896,False,Системный Аналитик (Junior),,False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 120000, 'currency': 'RUR', 'gross': False}","{'from': None, 'to': 120000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}",,,,2026-01-14 15:07:47+03:00,2026-01-14T15:07:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129426896,,False,,https://api.hh.ru/vacancies/129426896?host=hh.ru,https://hh.ru/vacancy/129426896,[],"{'id': '2695590', 'name': 'Чиббис', 'url': 'https://api.hh.ru/employers/2695590', 'alternate_url': 'https://hh.ru/employer/2695590', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1401475.png', '90': 'https://img.hhcdn.ru/employer-logo/7225671.png', '240': 'https://img.hhcdn.ru/employer-logo/7225672.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2695590', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы Системным <highlighttext>аналитиком</highlighttext> / Техническим писателем от 1 года. Опыт работы с Jira, Confluence, Miro, Slack, Figma или аналогами.', 'responsibility': 'Собирать требования от бизнеса, продуктовых команд и поддержки. Анализировать полученные сведения. Формализовывать требования в виде технических заданий и спецификаций: подготовка...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,,120000.0,RUR,120000.0,between1And3,От 1 года до 3 лет,Middle,2026-01-14,2026-01,Чиббис,2695590,Москва,1
129078101,False,Аналитик данных,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': True}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Бережковская набережная', 'building': None, 'lat': 55.734831, 'lng': 37.560466, 'description': None, 'raw': 'Москва, Бережковская набережная', 'metro': {'station_name': 'Киевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.47', 'line_id': '3', 'lat': 55.743117, 'lng': 37.564132}, 'metro_stations': [{'station_name': 'Киевская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.47', 'line_id': '3', 'lat': 55.743117, 'lng': 37.564132}], 'id': '14583593'}",,,2025-12-26 14:47:00+03:00,2025-12-26T14:47:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129078101,,True,,https://api.hh.ru/vacancies/129078101?host=hh.ru,https://hh.ru/vacancy/129078101,[],"{'id': '3634522', 'name': 'МКК Финмолл', 'url': 'https://api.hh.ru/employers/3634522', 'alternate_url': 'https://hh.ru/employer/3634522', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3251299.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3251300.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3251301.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3634522', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт построения витрин данных, ETL/ELT процессов. Опыт построения и автоматизации отчетности. Умение работать с данными.', 'responsibility': 'Построение ETL/ELT процессов (Apache Airflow). Автоматизация формирования отчетности (Python, <highlighttext>BI</highlighttext>). Автоматизация расчета показателей, формирование аналитических витрин данных. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,200000.0,,RUR,200000.0,between1And3,От 1 года до 3 лет,Middle,2025-12-26,2025-12,МКК Финмолл,3634522,Москва,1
129707270,False,Системный аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': True}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Огородный проезд', 'building': '16/1с6', 'lat': 55.815721, 'lng': 37.601672, 'description': None, 'raw': 'Москва, Огородный проезд, 16/1с6', 'metro': None, 'metro_stations': [], 'id': '20486986'}",,,2026-01-21 13:11:29+03:00,2026-01-21T13:11:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129707270,,False,,https://api.hh.ru/vacancies/129707270?host=hh.ru,https://hh.ru/vacancy/129707270,[],"{'id': '4977479', 'name': '.redev', 'url': 'https://api.hh.ru/employers/4977479', 'alternate_url': 'https://hh.ru/employer/4977479', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1405030.png', '90': 'https://img.hhcdn.ru/employer-logo/7239788.png', '240': 'https://img.hhcdn.ru/employer-logo/7239789.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4977479', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'У тебя 5+ лет опыта в роли системного <highlighttext>аналитика</highlighttext> в IT-проектах. Ты работал(а) с банковскими или финансовыми...', 'responsibility': 'Сбор и анализ бизнес- и функциональных требований. Взаимодействие с заказчиком: интервью, уточнение и формализация требований. Подготовка и согласование технической документации...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,200000.0,,RUR,200000.0,between3And6,От 3 до 6 лет,Senior,2026-01-21,2026-01,.redev,4977479,Москва,1
129773172,False,Бизнес-аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': False}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'переулок Капранова', 'building': '3с3', 'lat': 55.75822, 'lng': 37.57289, 'description': None, 'raw': 'Москва, переулок Капранова, 3с3', 'metro': {'station_name': 'Баррикадная', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.16', 'line_id': '7', 'lat': 55.760793, 'lng': 37.581242}, 'metro_stations': [{'station_name': 'Баррикадная', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.16', 'line_id': '7', 'lat': 55.760793, 'lng': 37.581242}, {'station_name': 'Краснопресненская', 'line_name': 'Кольцевая', 'station_id': '5.58', 'line_id': '5', 'lat': 55.760378, 'lng': 37.577114}, {'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}], 'id': '21382781'}",,,2026-01-22 19:24:55+03:00,2026-01-22T19:24:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129773172,,True,,https://api.hh.ru/vacancies/129773172?host=hh.ru,https://hh.ru/vacancy/129773172,[],"{'id': '4251558', 'name': 'Зотман Хорека', 'url': 'https://api.hh.ru/employers/4251558', 'alternate_url': 'https://hh.ru/employer/4251558', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1386097.png', '90': 'https://img.hhcdn.ru/employer-logo/7164175.png', '240': 'https://img.hhcdn.ru/employer-logo/7164176.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4251558', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Будет плюсом: опыт работы в производственных компаниях, опыт работы в Битрикс24, опыт настройки <highlighttext>BI</highlighttext>-систем. Высокий уровень коммуникативных навыков...', 'responsibility': 'Поддержка внутренних информационных систем на базе платформы 1С. Создание и актуализация информационно-методических материалов по ИС 1С. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '150', 'name': 'Бизнес-аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,200000.0,,RUR,200000.0,between3And6,От 3 до 6 лет,Senior,2026-01-22,2026-01,Зотман Хорека,4251558,Москва,1
129646434,False,Аналитик данных - статистик,,True,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 60000, 'to': 90000, 'currency': 'RUR', 'gross': False}","{'from': 60000, 'to': 90000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'TWICE_PER_MONTH', 'name': 'Два раза в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Мясницкая улица', 'building': '39с1', 'lat': 55.767494, 'lng': 37.641144, 'description': None, 'raw': 'Москва, Мясницкая улица, 39с1', 'metro': {'station_name': 'Чистые пруды', 'line_name': 'Сокольническая', 'station_id': '1.143', 'line_id': '1', 'lat': 55.76499, 'lng': 37.638293}, 'metro_stations': [{'station_name': 'Чистые пруды', 'line_name': 'Сокольническая', 'station_id': '1.143', 'line_id': '1', 'lat': 55.76499, 'lng': 37.638293}], 'id': '3753972'}",,,2026-01-20 12:19:22+03:00,2026-01-20T12:19:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129646434,,False,,https://api.hh.ru/vacancies/129646434?host=hh.ru,https://hh.ru/vacancy/129646434,[],"{'id': '4606540', 'name': 'Федеральная служба государственной статистики (Росстат)', 'url': 'https://api.hh.ru/employers/4606540', 'alternate_url': 'https://hh.ru/employer/4606540', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6998369.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/6998370.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/6998371.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4606540', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Наличие высшего образования. Знание компьютерных программ Microsoft Office (Word, Excel, PowerPoint). Умение систематизировать и анализировать информацию. Умение планировать, рационально использовать...', 'responsibility': 'Подготовка официальной статистической информации о производстве и отгрузке продукции по видам, использовании производственных мощностей организаций по их выпуску для последующего...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,60000.0,90000.0,RUR,75000.0,noExperience,Нет опыта,Junior,2026-01-20,2026-01,Федеральная служба государственной статистики (Росстат),4606540,Москва,1
129789691,False,Системный аналитик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 220000, 'currency': 'RUR', 'gross': False}","{'from': 150000, 'to': 220000, 'currency': 'RUR', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}",,,,2026-01-23 11:03:03+03:00,2026-01-23T11:03:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=129789691,,False,,https://api.hh.ru/vacancies/129789691?host=hh.ru,https://hh.ru/vacancy/129789691,[],"{'id': '5593615', 'name': 'БиАй Продакшн', 'url': 'https://api.hh.ru/employers/5593615', 'alternate_url': 'https://hh.ru/employer/5593615', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/7022300.png', '90': 'https://img.hhcdn.ru/employer-logo-round/7022302.png', '240': 'https://img.hhcdn.ru/employer-logo-round/7022303.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5593615', 'country_id': 1, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Понимание и опыт работы с <highlighttext>Bi</highlighttext> инструментами. Уверенное знание SQL.', 'responsibility': 'Сбор требований для разработки. Проработка и проектирование требований к системе. Постановка задач программистам и их приемка. Проектирование и описание пользовательских...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,150000.0,220000.0,RUR,185000.0,between3And6,От 3 до 6 лет,Senior,2026-01-23,2026-01,БиАй Продакшн,5593615,Москва,1
