iter	Passed	Remaining
399	63124	252498
400	63300	252412
401	63433	252154
402	63611	252077
403	63746	251830
404	63923	251748
405	64063	251520
406	64238	251430
407	64370	251172
408	64546	251084
409	64679	250831
410	64862	250769
411	64996	250519
412	65170	250426
413	65305	250180
414	65483	250098
415	65615	249843
416	65794	249766
417	65926	249512
418	66102	249424
419	66234	249168
420	66408	249069
421	66541	248820
422	66718	248737
423	66853	248492
424	67029	248404
425	67161	248151
426	67337	248061
427	67471	247815
428	67648	247728
429	67783	247487
430	67958	247395
431	68093	247152
432	68269	247064
433	68402	246817
434	68579	246728
435	68711	246478
436	68889	246394
437	69022	246147
438	69198	246055
439	69351	245883
440	69526	245785
441	69660	245544
442	69839	245463
443	69971	245216
444	70148	245124
445	70281	244880
446	70457	244790
447	70593	244554
448	70768	244458
449	70900	244214
450	71078	244126
451	71211	243882
452	71386	243784
453	71517	243537
454	71692	243438
455	71824	243194
456	71999	243098
457	72134	242862
458	72315	242783
459	72453	242560
460	72631	242472
461	72762	242227
462	72937	242127
463	73072	241894
464	73249	241802
465	73381	241561
466	73555	241456
467	73691	241228
468	73871	241146
469	74004	240907
470	74183	240820
471	74317	240586
472	74493	240489
473	74627	240255
474	74807	240171
475	74940	239936
476	75115	239835
477	75248	239597
478	75425	239505
479	75558	239268
480	75733	239165
481	75862	238920
482	76036	238814
483	76170	238584
484	76348	238490
485	76483	238263
486	76658	238159
487	76791	237927
488	76974	237848
489	77108	237618
490	77289	237536
491	77422	237303
492	77608	237234
493	77746	237016
494	77927	236932
495	78066	236716
496	78243	236620
497	78379	236396
498	78559	236307
499	78693	236080
500	78873	235989
501	79009	235770
502	79186	235670
503	79319	235439
504	79500	235351
505	79636	235131
506	79816	235042
507	79953	234824
508	80142	234760
509	80277	234537
510	80454	234434
511	80590	234216
512	80766	234113
513	80902	233892
514	81080	233794
515	81212	233564
516	81389	233463
517	81521	233234
518	81700	233137
519	81832	232907
520	82009	232807
521	82144	232584
522	82323	232490
523	82454	232258
524	82630	232152
525	82762	231923
526	82939	231821
527	83073	231600
528	83249	231493
529	83382	231269
530	83558	231162
531	83691	230937
532	83868	230835
533	84000	230608
534	84183	230520
535	84318	230302
536	84500	230212
537	84632	229985
538	84807	229876
539	84940	229652
540	85120	229558
541	85300	229461
542	85433	229238
543	85608	229127
544	85743	228910
545	85916	228796
546	86050	228575
547	86227	228470
548	86358	228244
549	86533	228132
550	86664	227908
551	86842	227805
552	86974	227581
553	87149	227469
554	87284	227253
555	87460	227145
556	87597	226935
557	87779	226841
558	87910	226618
559	88089	226514
560	88230	226317
561	88409	226215
562	88543	225997
563	88720	225892
564	88856	225679
565	89037	225581
566	89172	225367
567	89348	225259
568	89485	225051
569	89664	224946
570	89797	224729
571	89976	224627
572	90111	224413
573	90286	224299
574	90417	224078
575	90592	223965
576	90725	223747
577	90906	223648
578	91040	223433
579	91221	223335
580	91402	223235
581	91533	223014
582	91711	222907
583	91847	222699
584	92027	222596
585	92163	222388
586	92340	222278
587	92474	222063
588	92652	221956
589	92785	221742
590	92967	221643
591	93103	221435
592	93283	221332
593	93415	221113
594	93593	221007
595	93728	220796
596	93905	220685
597	94038	220470
598	94216	220363
599	94351	220152
600	94528	220042
601	94667	219843
602	94845	219732
603	94978	219518
604	95160	219419
605	95297	219214
606	95478	219113
607	95610	218897
608	95786	218784
609	95922	218576
610	96098	218463
611	96232	218252
612	96407	218135
613	96549	217943
614	96726	217831
615	96860	217621
616	97054	217547
617	97191	217344
618	97372	217239
619	97512	217043
620	97701	216956
621	97834	216746
622	98010	216629
623	98146	216424
624	98323	216311
625	98454	216097
626	98633	215986
627	98765	215773
628	98949	215676
629	99082	215464
630	99258	215349
631	99391	215137
632	99565	215018
633	99699	214809
634	99876	214696
635	100009	214485
636	100186	214369
637	100319	214162
638	100498	214051
639	100631	213842
640	100813	213737
641	100946	213529
642	101125	213418
643	101258	213209
644	101438	213099
645	101570	212889
646	101750	212780
647	101882	212569
648	102056	212448
649	102190	212241
650	102364	212120
651	102499	211916
652	102676	211799
653	102807	211589
654	102984	211472
655	103117	211265
656	103302	211165
657	103434	210955
658	103612	210840
659	103750	210644
660	103927	210528
661	104060	210321
662	104248	210226
663	104383	210025
664	104561	209909
665	104694	209704
666	104869	209582
667	105003	209378
668	105178	209255
669	105312	209054
670	105493	208944
671	105625	208735
672	105804	208622
673	105937	208416
674	106115	208300
675	106248	208096
676	106422	207972
677	106555	207766
678	106730	207645
679	106866	207446
680	107071	207382
681	107214	207197
682	107400	207095
683	107540	206904
684	107732	206815
685	107871	206622
686	108058	206521
687	108199	206334
688	108385	206230
689	108526	206043
690	108711	205938
691	108849	205744
692	109033	205637
693	109173	205448
694	109360	205345
695	109500	205155
696	109678	205036
697	109810	204833
698	109986	204710
699	110120	204509
700	110295	204384
701	110428	204181
702	110606	204063
703	110739	203860
704	110915	203738
705	111053	203545
706	111234	203431
707	111369	203232
708	111543	203105
709	111674	202902
710	111851	202780
711	111983	202577
712	112164	202462
713	112297	202261
714	112474	202140
715	112608	201940
716	112792	201831
717	112923	201627
718	113110	201522
719	113243	201322
720	113423	201204
721	113557	201006
722	113735	200885
723	113869	200686
724	114049	200569
725	114181	200367
726	114356	200241
727	114489	200042
728	114671	199928
729	114808	199735
730	114989	199618
731	115123	199422
732	115301	199300
733	115454	199135
734	115632	199013
735	115766	198816
736	115944	198694
737	116075	198491
738	116254	198371
739	116388	198175
740	116574	198066
741	116706	197865
742	116886	197747
743	117020	197550
744	117200	197432
745	117333	197233
746	117515	197116
747	117647	196917
748	117826	196796
749	117959	196599
750	118144	196487
751	118276	196288
752	118453	196164
753	118585	195964
754	118771	195854
755	118904	195657
756	119083	195536
757	119221	195346
758	119408	195238
759	119546	195049
760	119728	194931
761	119866	194743
762	120053	194634
763	120192	194446
764	120389	194353
765	120528	194166
766	120712	194053
767	120855	193872
768	121034	193749
769	121167	193552
770	121334	193411
771	121469	193218
772	121638	193079
773	121772	192885
774	121941	192745
775	122073	192548
776	122245	192414
777	122380	192222
778	122553	192089
779	122687	191895
780	122858	191759
781	122994	191569
782	123165	191433
783	123298	191237
784	123463	191093
785	123598	190901
786	123765	190759
787	123897	190563
788	124065	190423
789	124198	190228
790	124373	190097
791	124507	189904
792	124680	189771
793	124814	189579
794	124984	189441
795	125119	189250
796	125285	189106
797	125420	188917
798	125594	188784
799	125726	188590
800	125894	188449
801	126026	188253
802	126203	188126
803	126338	187935
804	126507	187796
805	126641	187605
806	126817	187476
807	126961	187299
808	127137	187170
809	127268	186975
810	127438	186837
811	127571	186644
812	127745	186511
813	127878	186319
814	128044	186175
815	128180	185987
816	128348	185846
817	128482	185656
818	128649	185513
819	128782	185321
820	128954	185185
821	129087	184993
822	129255	184853
823	129392	184666
824	129569	184538
825	129701	184345
826	129873	184210
827	130006	184018
828	130173	183875
829	130308	183687
830	130478	183548
831	130612	183360
832	130780	183218
833	130912	183026
834	131084	182889
835	131216	182698
836	131385	182558
837	131516	182365
838	131684	182223
839	131817	182034
840	131982	181887
841	132114	181696
842	132287	181561
843	132419	181371
844	132585	181225
845	132716	181034
846	132884	180892
847	133017	180703
848	133186	180563
849	133317	180371
850	133488	180233
851	133621	180043
852	133789	179902
853	133922	179713
854	134093	179575
855	134227	179388
856	134402	179255
857	134539	179072
858	134715	178941
859	134855	178761
860	135030	178628
861	135169	178449
862	135343	178314
863	135479	178130
864	135660	178005
865	135791	177814
866	135964	177678
867	136097	177491
868	136266	177350
869	136400	177164
870	136571	177025
871	136706	176840
872	136871	176694
873	137003	176505
874	137176	176369
875	137307	176179
876	137481	176045
877	137615	175858
878	137780	175713
879	137914	175527
880	138084	175387
881	138217	175201
882	138386	175060
883	138520	174874
884	138694	174739
885	138828	174554
886	139002	174419
887	139137	174234
888	139309	174097
889	139445	173915
890	139615	173775
891	139748	173588
892	139920	173451
893	140054	173266
894	140229	173132
895	140364	172949
896	140535	172809
897	140667	172622
898	140839	172485
899	140972	172299
900	141143	172161
901	141275	171974
902	141461	171852
903	141609	171685
904	141782	171549
905	141919	171368
906	142086	171224
907	142220	171040
908	142391	170900
909	142521	170712
910	142690	170570
911	142821	170384
912	142991	170243
913	143128	170062
914	143297	169921
915	143430	169737
916	143607	169604
917	143747	169427
918	143925	169296
919	144065	169119
920	144241	168986
921	144376	168804
922	144546	168663
923	144680	168480
924	144850	168339
925	144983	168156
926	145153	168014
927	145285	167829
928	145456	167689
929	145588	167505
930	145768	167375
931	145902	167193
932	146079	167059
933	146211	166875
934	146381	166734
935	146516	166552
936	146689	166415
937	146823	166232
938	146991	166089
939	147126	165908
940	147295	165766
941	147427	165581
942	147596	165439
943	147728	165255
944	147902	165118
945	148033	164934
946	148204	164793
947	148339	164613
948	148520	164483
949	148660	164309
950	148839	164177
951	148974	163997
952	149155	163867
953	149295	163692
954	149472	163558
955	149616	163388
956	149794	163255
957	149950	163098
958	150123	162960
959	150258	162780
960	150425	162635
961	150560	162454
962	150730	162313
963	150864	162131
964	151031	161987
965	151165	161806
966	151332	161661
967	151466	161480
968	151637	161339
969	151769	161156
970	151950	161026
971	152084	160846
972	152249	160699
973	152383	160518
974	152556	160379
975	152689	160198
976	152859	160056
977	152991	159874
978	153161	159732
979	153293	159550
980	153469	159414
981	153603	159234
982	153771	159090
983	153906	158911
984	154073	158766
985	154207	158587
986	154380	158447
987	154512	158265
988	154682	158123
989	154815	157943
990	154985	157800
991	155119	157620
992	155287	157476
993	155421	157297
994	155590	157153
995	155721	156972
996	155889	156827
997	156024	156649
998	156194	156507
999	156328	156328
1000	156493	156180
1001	156651	156026
1002	156821	155883
1003	156955	155704
1004	157125	155562
1005	157261	155386
1006	157437	155249
1007	157577	155076
1008	157755	154940
1009	157893	154766
1010	158062	154623
1011	158195	154443
1012	158363	154299
1013	158497	154120
1014	158671	153982
1015	158806	153804
1016	158974	153659
1017	159106	153479
1018	159278	153338
1019	159408	153156
1020	159579	153014
1021	159718	152841
1022	159886	152696
1023	160023	152522
1024	160194	152379
1025	160324	152198
1026	160492	152053
1027	160624	151874
1028	160791	151728
1029	160925	151550
1030	161096	151409
1031	161229	151230
1032	161397	151085
1033	161531	150908
1034	161704	150767
1035	161836	150589
1036	162006	150445
1037	162139	150268
1038	162307	150123
1039	162439	149943
1040	162607	149798
1041	162741	149621
1042	162908	149475
1043	163039	149297
1044	163208	149151
1045	163340	148974
1046	163514	148834
1047	163646	148655
1048	163818	148513
1049	163954	148339
1050	164125	148197
1051	164259	148020
1052	164431	147879
1053	164568	147705
1054	164737	147560
1055	164870	147384
1056	165038	147238
1057	165172	147062
1058	165343	146919
1059	165474	146741
1060	165648	146601
1061	165778	146422
1062	165950	146279
1063	166084	146104
1064	166251	145958
1065	166387	145783
1066	166556	145639
1067	166687	145461
1068	166857	145317
1069	166989	145140
1070	167162	144998
1071	167295	144823
1072	167463	144677
1073	167605	144508
1074	167771	144361
1075	167904	144185
1076	168080	144046
1077	168211	143868
1078	168379	143723
1079	168512	143547
1080	168681	143402
1081	168815	143227
1082	168986	143084
1083	169119	142909
1084	169293	142768
1085	169427	142594
1086	169600	142451
1087	169740	142282
1088	169916	142142
1089	170062	141978
1090	170243	141843
1091	170385	141676
1092	170565	141539
1093	170720	141382
1094	170899	141245
1095	171038	141075
1096	171214	140936
1097	171354	140766
1098	171530	140626
1099	171672	140459
1100	171852	140322
1101	171994	140155
1102	172171	140016
1103	172308	139844
1104	172476	139698
1105	172610	139524
1106	172787	139384
1107	172922	139211
1108	173092	139067
1109	173227	138894
1110	173402	138753
1111	173534	138577
1112	173702	138431
1113	173834	138256
1114	174002	138109
1115	174135	137935
1116	174304	137789
1117	174438	137616
1118	174607	137470
1119	174743	137298
1120	174914	137154
1121	175053	136984
1122	175224	136840
1123	175356	136665
1124	175526	136520
1125	175658	136346
1126	175825	136198
1127	175955	136022
1128	176127	135878
1129	176258	135703
1130	176428	135557
1131	176564	135387
1132	176731	135239
1133	176863	135065
1134	177031	134917
1135	177164	134745
1136	177333	134598
1137	177468	134427
1138	177673	134307
1139	177811	134138
1140	177991	134000
1141	178129	133831
1142	178300	133686
1143	178436	133515
1144	178606	133370
1145	178740	133197
1146	178914	133055
1147	179048	132882
1148	179220	132738
1149	179354	132566
1150	179522	132419
1151	179657	132248
1152	179827	132102
1153	179963	131931
1154	180131	131784
1155	180268	131615
1156	180442	131472
1157	180575	131298
1158	180743	131151
1159	180877	130980
1160	181047	130834
1161	181184	130664
1162	181352	130517
1163	181484	130344
1164	181655	130199
1165	181789	130027
1166	181959	129882
1167	182092	129709
1168	182265	129565
1169	182405	129398
1170	182579	129255
1171	182714	129084
1172	182885	128939
1173	183016	128766
1174	183192	128624
1175	183332	128457
1176	183503	128312
1177	183638	128141
1178	183805	127993
1179	183939	127822
1180	184107	127674
1181	184242	127504
1182	184414	127359
1183	184546	127187
1184	184718	127042
1185	184854	126873
1186	185025	126727
1187	185156	126554
1188	185326	126408
1189	185459	126237
1190	185633	126093
1191	185769	125924
1192	185938	125777
1193	186073	125607
1194	186245	125462
1195	186379	125291
1196	186547	125144
1197	186680	124973
1198	186851	124827
1199	186986	124657
1200	187159	124513
1201	187293	124343
1202	187464	124197
1203	187597	124026
1204	187765	123878
1205	187899	123708
1206	188067	123560
1207	188202	123391
1208	188369	123242
1209	188504	123072
1210	188672	122925
1211	188805	122755
1212	188974	122607
1213	189107	122436
1214	189277	122290
1215	189410	122120
1216	189581	121973
1217	189715	121804
1218	189888	121659
1219	190023	121490
1220	190194	121344
1221	190329	121175
1222	190499	121028
1223	190632	120858
1224	190803	120712
1225	190937	120542
1226	191104	120394
1227	191239	120225
1228	191417	120083
1229	191552	119914
1230	191721	119767
1231	191854	119597
1232	192025	119451
1233	192157	119281
1234	192325	119132
1235	192462	118965
1236	192634	118819
1237	192767	118650
1238	192939	118504
1239	193072	118334
1240	193243	118188
1241	193377	118019
1242	193549	117873
1243	193683	117704
1244	193855	117559
1245	193989	117390
1246	194160	117243
1247	194293	117074
1248	194464	116927
1249	194597	116758
1250	194765	116610
1251	194902	116443
1252	195074	116297
1253	195207	116128
1254	195378	115981
1255	195510	115812
1256	195682	115666
1257	195815	115497
1258	195991	115353
1259	196124	115184
1260	196293	115036
1261	196425	114867
1262	196601	114723
1263	196735	114554
1264	196908	114409
1265	197040	114239
1266	197210	114092
1267	197343	113923
1268	197512	113775
1269	197645	113607
1270	197818	113461
1271	197953	113294
1272	198122	113146
1273	198254	112976
1274	198424	112829
1275	198561	112663
1276	198728	112514
1277	198861	112345
1278	199030	112197
1279	199171	112033
1280	199343	111887
1281	199475	111719
1282	199647	111572
1283	199789	111409
1284	199964	111264
1285	200103	111099
1286	200280	110955
1287	200416	110789
1288	200587	110642
1289	200722	110475
1290	200889	110325
1291	201021	110157
1292	201190	110009
1293	201326	109842
1294	201514	109704
1295	201659	109543
1296	201849	109406
1297	201989	109242
1298	202164	109097
1299	202301	108931
1300	202486	108791
1301	202629	108629
1302	202812	108488
1303	202950	108323
1304	203126	108178
1305	203263	108013
1306	203440	107868
1307	203577	107703
1308	203754	107558
1309	203906	107400
1310	204083	107256
1311	204223	107092
1312	204407	106951
1313	204561	106795
1314	204760	106662
1315	204907	106502
1316	205088	106359
1317	205218	106190
1318	205391	106043
1319	205526	105877
1320	205697	105729
1321	205831	105562
1322	206011	105419
1323	206150	105255
1324	206325	105109
1325	206485	104955
1326	206661	104810
1327	206798	104645
1328	206973	104498
1329	207112	104334
1330	207294	104192
1331	207432	104027
1332	207609	103882
1333	207748	103718
1334	207927	103574
1335	208063	103408
1336	208240	103263
1337	208385	103102
1338	208564	102958
1339	208704	102794
1340	208879	102648
1341	209021	102486
1342	209198	102340
1343	209344	102179
1344	209519	102033
1345	209655	101868
1346	209833	101723
1347	209974	101560
1348	210154	101416
1349	210297	101254
1350	210475	101109
1351	210614	100945
1352	210794	100801
1353	210935	100638
1354	211116	100494
1355	211253	100329
1356	211431	100184
1357	211570	100020
1358	211753	99877
1359	211895	99715
1360	212088	99577
1361	212228	99414
1362	212404	99267
1363	212542	99103
1364	212718	98956
1365	212852	98790
1366	213022	98641
1367	213153	98474
1368	213325	98326
1369	213457	98159
1370	213627	98010
1371	213760	97843
1372	213929	97694
1373	214063	97528
1374	214236	97380
1375	214369	97214
1376	214541	97065
1377	214677	96900
1378	214844	96750
1379	214978	96584
1380	215147	96434
1381	215283	96269
1382	215451	96119
1383	215584	95953
1384	215756	95805
1385	215888	95639
1386	216059	95489
1387	216195	95325
1388	216364	95175
1389	216498	95010
1390	216671	94861
1391	216803	94695
1392	216976	94547
1393	217108	94381
1394	217278	94231
1395	217410	94065
1396	217580	93916
1397	217716	93751
1398	217890	93603
1399	218022	93438
1400	218197	93290
1401	218330	93125
1402	218498	92974
1403	218631	92809
1404	218803	92660
1405	218940	92497
1406	219107	92345
1407	219239	92180
1408	219410	92030
1409	219543	91865
1410	219712	91715
1411	219847	91551
1412	220015	91400
1413	220149	91235
1414	220318	91085
1415	220450	90920
1416	220623	90771
1417	220755	90606
1418	220928	90457
1419	221060	90292
1420	221230	90142
1421	221366	89978
1422	221534	89828
1423	221665	89662
1424	221835	89512
1425	221978	89351
1426	222149	89202
1427	222282	89037
1428	222453	88888
1429	222588	88724
1430	222757	88573
1431	222889	88408
1432	223058	88258
1433	223193	88094
1434	223365	87945
1435	223497	87780
1436	223669	87631
1437	223803	87466
1438	223970	87315
1439	224102	87151
1440	224277	87003
1441	224419	86841
1442	224601	86696
1443	224739	86534
1444	224911	86384
1445	225047	86221
1446	225216	86070
1447	225353	85908
1448	225522	85757
1449	225665	85597
1450	225836	85447
1451	225967	85282
1452	226136	85132
1453	226270	84968
1454	226441	84818
1455	226583	84657
1456	226752	84507
1457	226885	84342
1458	227058	84193
1459	227191	84029
1460	227359	83878
1461	227493	83715
1462	227664	83565
1463	227798	83401
1464	227970	83252
1465	228105	83089
1466	228276	82938
1467	228410	82775
1468	228576	82623
1469	228710	82460
1470	228879	82309
1471	229014	82146
1472	229185	81996
1473	229325	81835
1474	229498	81685
1475	229631	81522
1476	229802	81372
1477	229937	81209
1478	230106	81058
1479	230239	80894
1480	230409	80744
1481	230544	80581
1482	230723	80434
1483	230854	80270
1484	231024	80119
1485	231157	79956
1486	231325	79804
1487	231458	79641
1488	231628	79491
1489	231762	79328
1490	231931	79177
1491	232065	79014
1492	232237	78864
1493	232371	78701
1494	232553	78554
1495	232692	78393
1496	232870	78245
1497	233010	78085
1498	233190	77937
1499	233329	77776
1500	233516	77631
1501	233663	77473
1502	233842	77325
1503	233982	77164
1504	234161	77016
1505	234308	76858
1506	234494	76712
1507	234643	76554
1508	234848	76415
1509	234998	76257
1510	235204	76118
1511	235357	75962
1512	235538	75814
1513	235674	75652
1514	235851	75503
1515	235986	75341
1516	236159	75191
1517	236299	75030
1518	236474	74881
1519	236617	74721
1520	236791	74571
1521	236925	74408
1522	237095	74257
1523	237228	74094
1524	237399	73944
1525	237534	73781
1526	237702	73630
1527	237840	73468
1528	238010	73317
1529	238142	73154
1530	238316	73004
1531	238450	72842
1532	238618	72690
1533	238754	72528
1534	238936	72381
1535	239075	72220
1536	239252	72071
1537	239394	71911
1538	239573	71762
1539	239716	71603
1540	239901	71456
1541	240040	71296
1542	240221	71147
1543	240384	70994
1544	240573	70848
1545	240715	70688
1546	240885	70537
1547	241032	70378
1548	241211	70229
1549	241346	70068
1550	241519	69917
1551	241655	69756
1552	241827	69605
1553	241964	69444
1554	242134	69292
1555	242266	69130
1556	242436	68978
1557	242569	68816
1558	242742	68665
1559	242877	68504
1560	243047	68352
1561	243182	68190
1562	243352	68039
1563	243488	67877
1564	243660	67726
1565	243795	67565
1566	243962	67412
1567	244099	67251
1568	244267	67099
1569	244402	66938
1570	244570	66785
1571	244702	66623
1572	244873	66472
1573	245006	66310
1574	245178	66159
1575	245312	65997
1576	245482	65846
1577	245616	65684
1578	245789	65533
1579	245924	65372
1580	246094	65220
1581	246230	65059
1582	246408	64909
1583	246567	64755
1584	246753	64607
1585	246907	64451
1586	247089	64302
1587	247228	64142
1588	247403	63991
1589	247541	63831
1590	247714	63680
1591	247850	63519
1592	248022	63368
1593	248156	63206
1594	248325	63054
1595	248464	62894
1596	248637	62743
1597	248776	62583
1598	248950	62432
1599	249083	62270
1600	249255	62119
1601	249390	61958
1602	249561	61806
1603	249693	61645
1604	249865	61493
1605	250001	61332
1606	250176	61181
1607	250310	61021
1608	250478	60868
1609	250617	60708
1610	250790	60557
1611	250925	60396
1612	251097	60244
1613	251232	60084
1614	251404	59932
1615	251540	59771
1616	251713	59620
1617	251882	59467
1618	252022	59308
1619	252190	59155
1620	252324	58994
1621	252493	58842
1622	252626	58681
1623	252797	58529
1624	252929	58368
1625	253099	58215
1626	253233	58055
1627	253402	57902
1628	253536	57742
1629	253705	57589
1630	253839	57429
1631	254008	57276
1632	254141	57115
1633	254313	56963
1634	254448	56803
1635	254617	56650
1636	254751	56490
1637	254922	56338
1638	255056	56177
1639	255228	56025
1640	255366	55866
1641	255545	55715
1642	255677	55555
1643	255846	55402
1644	255989	55243
1645	256155	55090
1646	256288	54930
1647	256465	54779
1648	256598	54618
1649	256768	54466
1650	256903	54306
1651	257073	54153
1652	257208	53993
1653	257387	53842
1654	257521	53682
1655	257691	53530
1656	257824	53369
1657	257997	53217
1658	258131	53057
1659	258301	52905
1660	258435	52745
1661	258606	52592
1662	258739	52432
